condition,method,specimen,chamfer_l1_mm,hd95_mm,fscore_1mm,normal_consistency,precision_1mm,coverage_1mm
sweeps:0.75,raw,specimen08,1.5840575523369662,9.872031287708081,0.7855791135827518,0.8287896665778964,0.6824717817229828,0.9272022902272843
sweeps:0.75,raw,specimen09,1.791435914921686,14.64797153613037,0.73963408157086,0.8324132300296113,0.6385395638541752,0.878969676022039
sweeps:0.75,raw,specimen10,2.158195302695478,14.933566065165467,0.5321453342284622,0.8336007879308358,0.48355588022094675,0.5963241430610705
sweeps:0.75,raw,specimen11,2.9898093524370175,32.51734294885429,0.5319095264424564,0.8456439113149375,0.4681155680431511,0.6163521601225773
sweeps:0.75,raw,specimen12,2.061835952123799,14.296684184392525,0.6785302430014624,0.8434539311794685,0.5775400688202935,0.8309551046567193
sweeps:0.75,raw,specimen13,2.9258791911536015,17.6011202490203,0.5474854869040531,0.7998873060558153,0.4567687436795234,0.6877215817407117
sweeps:0.75,raw,specimen14,1.7765067149301739,13.487143408187181,0.7874638537448179,0.8145183585179295,0.6961545707959237,0.9135636724183094
sweeps:0.75,cross_sweep_nearest,specimen01,0.8655505692773104,6.4442475685772935,0.8459349586881703,0.8775990148549476,0.8196682987463887,0.8780404547905057
sweeps:0.75,cross_sweep_nearest,specimen02,0.9303778960443747,4.488224178416931,0.8321603020325199,0.8858606989321697,0.78816316113131,0.8822947195878638
sweeps:0.75,cross_sweep_nearest,specimen03,1.2761128940681257,7.711418515458543,0.6941881333944999,0.8566506642355979,0.6273049962110507,0.7815288373777597
sweeps:0.75,cross_sweep_nearest,specimen04,2.58354581935594,12.592985882189323,0.7324608201925972,0.8541924983883824,0.6902069089631694,0.8017918031966268
sweeps:0.75,cross_sweep_nearest,specimen05,2.235492608326188,19.42357019813505,0.6717993608414954,0.8788121576844499,0.6018320500105626,0.7654529455788855
sweeps:0.75,cross_sweep_nearest,specimen06,1.8332048908981544,14.608165841370328,0.7999355038096997,0.836012607825317,0.7165760658003338,0.9096119993114118
sweeps:0.75,cross_sweep_nearest,specimen07,1.291659608140746,9.5227988816879,0.8226388843409311,0.8878928483099654,0.764949227487555,0.8961189255638128
sweeps:0.75,cross_sweep_nearest,specimen08,1.2689679957781632,7.780251259254534,0.8093900861981496,0.8653555676092579,0.7378652995587567,0.8975364569667731
sweeps:0.75,cross_sweep_nearest,specimen09,1.723757400157606,12.804176735497641,0.7582944006553226,0.8686965662343553,0.6862215622126454,0.8474772424441093
sweeps:0.75,cross_sweep_nearest,specimen10,1.9817328196775421,13.73255328219465,0.5263475537498218,0.8555305942714377,0.5070993902364935,0.5513017023462546
sweeps:0.75,cross_sweep_nearest,specimen11,2.7478708555327884,26.161094116457036,0.5180061984578428,0.8699237921616017,0.483488835948015,0.5584242611804359
sweeps:0.75,cross_sweep_nearest,specimen12,1.8564485682588643,14.56831833769939,0.6951872217158473,0.8668941845174607,0.621268813446077,0.7977650251895515
sweeps:0.75,cross_sweep_nearest,specimen13,2.9623640808982645,16.33386452814085,0.5574103639418653,0.8244463013683113,0.4895662064539,0.651711100667031
sweeps:0.75,cross_sweep_nearest,specimen14,1.5072239996672712,12.787716925283542,0.801598523188589,0.8413707580251781,0.7420253633735395,0.8773184402171941
sweeps:0.75,pfad,specimen01,0.7302605826166008,2.789494335420825,0.8477662542221763,0.874180386265841,0.815847774717129,0.8854028374929306
sweeps:0.75,pfad,specimen02,0.7049038837736242,2.0066837037894185,0.8409256689491795,0.8990094622164301,0.7922033010206438,0.8974740903684717
sweeps:0.75,pfad,specimen03,1.0728099244314897,6.069905409098719,0.7018587116164516,0.8625429904757684,0.6329435300770233,0.7911291267725297
sweeps:0.75,pfad,specimen04,2.440142611979094,11.530884776483049,0.734249129141631,0.8605178374001271,0.6907359610067041,0.8047103372506976
sweeps:0.75,pfad,specimen05,1.6858810804495885,15.548062421834503,0.6868613136080023,0.8874870001476073,0.6171440973839504,0.7789554698685697
sweeps:0.75,pfad,specimen06,1.3396302315657895,12.02941756830655,0.8144742363074334,0.8483080154973867,0.7313719211465716,0.9230920753736159
sweeps:0.75,pfad,specimen07,0.8071946056980502,2.6761949437676513,0.8400039868421074,0.9015880573719265,0.7838554073508653,0.9106875291404225
sweeps:0.75,pfad,specimen08,1.1050600805239479,7.755037820836272,0.8070061809239654,0.8767501183003037,0.7343163989629011,0.8965872913924956
sweeps:0.75,pfad,specimen09,1.048421039159977,7.766914912517653,0.7710254836220845,0.8778324699577372,0.700814468496825,0.8569981450127506
sweeps:0.75,pfad,specimen10,1.4852291892350145,9.39439776288532,0.5461612861167938,0.8691988410573165,0.5266590117578288,0.5704965675615843
sweeps:0.75,pfad,specimen11,2.109654575703655,20.70479314464854,0.5361821983001623,0.8818951375187066,0.5004502660141973,0.5779853992717383
sweeps:0.75,pfad,specimen12,1.492526072036344,10.980720558536573,0.7065973900878953,0.8823335193334497,0.6312793149469672,0.8088751230909003
sweeps:0.75,pfad,specimen13,2.2901386102672086,12.5248603033629,0.5788856181658183,0.837816128205266,0.5106670312050633,0.6725393524015684
sweeps:0.75,pfad,specimen14,1.1760763181924823,10.25269669675742,0.8165766829539617,0.8543907458789031,0.7583202400683886,0.8904378492901192
sweeps:0.75,set_transformer,specimen01,0.756556198757797,2.8808281081394136,0.8518399551317503,0.8772220809019827,0.8212023033372446,0.8881488361799664
sweeps:0.75,set_transformer,specimen02,0.6913351411000579,1.9705860371408022,0.8421534094275551,0.9006161999954148,0.7944035910342877,0.8974545244706592
sweeps:0.75,set_transformer,specimen03,1.0685366686019129,6.0435364157441605,0.6996985287268113,0.8625983168502754,0.6327022400500862,0.7863327646131447
