backend,specimen,anatomy,method,condition,level,draw,retention,virtual_target_rms_displacement_mm,registration_recall,rotation_error_deg,translation_error_mm,registration_only_seconds,fitness,error
,specimen08,fibula,pfad_policy,20deg_20mm,3,2,0.9,1.5561308575191157,1.0,0.3548316514550042,1.6316182148956204,0.1397954749991186,0.8168333333333333,
,specimen08,fibula,pfad_policy,20deg_20mm,3,3,0.9,1.5581976752748727,1.0,0.3542694198045707,1.4978186336280581,0.16665704199112952,0.8168333333333333,
,specimen08,fibula,pfad_policy,20deg_20mm,3,4,0.9,1.5581976752749074,1.0,0.35426941980868587,1.567495119465687,0.16875836500548758,0.8168333333333333,
,specimen09,foot,raw,aligned,0,0,,1.7929779959867034,1.0,1.5482118910879545,2.081911173091753,0.09198213802301325,0.9768333333333333,
,specimen09,foot,raw,5deg_5mm,1,0,,1.7930457749692545,1.0,1.5480704901662103,2.2116590480130607,0.11157547900802456,0.9768333333333333,
,specimen09,foot,raw,5deg_5mm,1,1,,1.7930457749693267,1.0,1.548070490161501,2.061955153106162,0.10761209300835617,0.9768333333333333,
,specimen09,foot,raw,5deg_5mm,1,2,,1.7929779959867378,1.0,1.5482118910851292,1.9694781402646757,0.09250573100871406,0.9768333333333333,
,specimen09,foot,raw,5deg_5mm,1,3,,1.7930457749693332,1.0,1.548070490162443,2.1629881472158625,0.1091940339829307,0.9768333333333333,
,specimen09,foot,raw,5deg_5mm,1,4,,1.7929779959866594,1.0,1.5482118910898381,2.1102539445937443,0.05370086201583035,0.9768333333333333,
,specimen09,foot,raw,10deg_10mm,2,0,,1.7929779959867151,1.0,1.5482118910846583,2.2294678663947143,0.09161314598168246,0.9768333333333333,
,specimen09,foot,raw,10deg_10mm,2,1,,1.792977995986664,1.0,1.5482118910893672,2.0143834627319666,0.09482485702028498,0.9768333333333333,
,specimen09,foot,raw,10deg_10mm,2,2,,1.793045774969284,1.0,1.5480704901643265,1.9165047308859706,0.10871610601316206,0.9768333333333333,
,specimen09,foot,raw,10deg_10mm,2,3,,1.7930457749693518,1.0,1.5480704901586755,2.0579292109952947,0.11050366301788017,0.9768333333333333,
,specimen09,foot,raw,10deg_10mm,2,4,,1.793045774969285,1.0,1.5480704901629139,1.9602623301586704,0.11030562099767849,0.9768333333333333,
,specimen09,foot,raw,20deg_20mm,3,0,,1.7930457749692736,1.0,1.5480704901633848,2.2389707736157436,0.11294258400448598,0.9768333333333333,
,specimen09,foot,raw,20deg_20mm,3,1,,1.7930457749692785,1.0,1.5480704901629139,1.7584614559780973,0.10807446899707429,0.9768333333333333,
,specimen09,foot,raw,20deg_20mm,3,2,,1.7930457749692421,1.0,1.5480704901652684,1.698386386402058,0.11172280300525017,0.9768333333333333,
,specimen09,foot,raw,20deg_20mm,3,3,,1.7930457749692672,1.0,1.5480704901633848,2.0241104771454737,0.11116645997390151,0.9768333333333333,
,specimen09,foot,raw,20deg_20mm,3,4,,1.7929779959866485,1.0,1.5482118910884253,2.4103038638198035,0.09784794400911778,0.9768333333333333,
,specimen09,foot,all_refined,aligned,0,0,1.0,1.7725262643859077,1.0,1.470156594240556,2.081183810381873,0.08169298898428679,0.9758333333333333,
,specimen09,foot,all_refined,5deg_5mm,1,0,1.0,1.7725262643859254,1.0,1.4701565942400598,2.201525554359469,0.08553627098444849,0.9758333333333333,
,specimen09,foot,all_refined,5deg_5mm,1,1,1.0,1.772526264385938,1.0,1.4701565942390682,2.06704163494892,0.0883293260121718,0.9758333333333333,
,specimen09,foot,all_refined,5deg_5mm,1,2,1.0,1.7725262643858863,1.0,1.4701565942415475,1.976237597712728,0.0862858589971438,0.9758333333333333,
,specimen09,foot,all_refined,5deg_5mm,1,3,1.0,1.7725262643859379,1.0,1.4701565942380763,2.1502969878180282,0.0875480749818962,0.9758333333333333,
,specimen09,foot,all_refined,5deg_5mm,1,4,1.0,1.7725262643858832,1.0,1.470156594240556,2.1139428497939257,0.08719221001956612,0.9758333333333333,
,specimen09,foot,all_refined,10deg_10mm,2,0,1.0,1.7725262643858606,1.0,1.4701565942425392,2.224480700151055,0.08884542298619635,0.9758333333333333,
,specimen09,foot,all_refined,10deg_10mm,2,1,1.0,1.7725262643858943,1.0,1.4701565942400598,2.006140822947804,0.08751527502317913,0.9758333333333333,
,specimen09,foot,all_refined,10deg_10mm,2,2,1.0,1.7725262643859259,1.0,1.4701565942390682,1.923405571283537,0.08540879000793211,0.9758333333333333,
,specimen09,foot,all_refined,10deg_10mm,2,3,1.0,1.772526264385893,1.0,1.470156594240556,2.0462411037258366,0.0870782409911044,0.9758333333333333,
,specimen09,foot,all_refined,10deg_10mm,2,4,1.0,1.7725262643858781,1.0,1.4701565942410515,1.9629635502450693,0.0897165960050188,0.9758333333333333,
,specimen09,foot,all_refined,20deg_20mm,3,0,1.0,1.7725262643858788,1.0,1.470156594240556,2.2083607583420304,0.0987271819903981,0.9758333333333333,
,specimen09,foot,all_refined,20deg_20mm,3,1,1.0,1.7725262643858535,1.0,1.4701565942415475,1.7829905969645299,0.0850522699765861,0.9758333333333333,
,specimen09,foot,all_refined,20deg_20mm,3,2,1.0,1.7725262643859165,1.0,1.4701565942375805,1.747498037397637,0.09019468200858682,0.9758333333333333,
,specimen09,foot,all_refined,20deg_20mm,3,3,1.0,1.7725262643858815,1.0,1.470156594240556,2.0013804681135428,0.08744016799028032,0.9758333333333333,
,specimen09,foot,all_refined,20deg_20mm,3,4,1.0,1.7725262643859026,1.0,1.4701565942395638,2.3886593378545125,0.10892758399131708,0.9758333333333333,
,specimen09,foot,random_policy,aligned,0,0,0.9,1.7774529806352923,1.0,1.5236396077261163,2.008358154190229,0.06425954299629666,0.9763333333333334,
,specimen09,foot,random_policy,5deg_5mm,1,0,0.9,1.777452980635295,1.0,1.5236396077265948,2.134700516652459,0.06800532899796963,0.9763333333333334,
,specimen09,foot,random_policy,5deg_5mm,1,1,0.9,1.7774529806353092,1.0,1.5236396077261163,1.9969127582895108,0.06992410600651056,0.9763333333333334,
,specimen09,foot,random_policy,5deg_5mm,1,2,0.9,1.7774529806352803,1.0,1.5236396077242023,1.8992486406881175,0.09319231897825375,0.9763333333333334,
,specimen09,foot,random_policy,5deg_5mm,1,3,0.9,1.7774529806352561,1.0,1.5236396077261163,2.0784869954556435,0.09244287901674397,0.9763333333333334,
,specimen09,foot,random_policy,5deg_5mm,1,4,0.9,1.7774529806352732,1.0,1.5236396077246808,2.045856754567375,0.09302543898229487,0.9763333333333334,
,specimen09,foot,random_policy,10deg_10mm,2,0,0.9,1.7774529806352848,1.0,1.5236396077242023,2.1641350513201725,0.09352306698565371,0.9763333333333334,
,specimen09,foot,random_policy,10deg_10mm,2,1,0.9,1.7774529806352894,1.0,1.5236396077270733,1.923313207696972,0.06710811902303249,0.9763333333333334,
,specimen09,foot,random_policy,10deg_10mm,2,2,0.9,1.7774529806352903,1.0,1.5236396077265948,1.8458787856229129,0.06736864900449291,0.9763333333333334,
,specimen09,foot,random_policy,10deg_10mm,2,3,0.9,1.777452980635255,1.0,1.5236396077251593,1.9714924133973333,0.095984658022644,0.9763333333333334,
,specimen09,foot,random_policy,10deg_10mm,2,4,0.9,1.7774529806352564,1.0,1.5236396077261163,1.8880136996875723,0.095636532001663,0.9763333333333334,
,specimen09,foot,random_policy,20deg_20mm,3,0,0.9,1.7774529806352857,1.0,1.5236396077256378,2.12968661510474,0.07649290899280459,0.9763333333333334,
,specimen09,foot,random_policy,20deg_20mm,3,1,0.9,1.7774529806352897,1.0,1.5236396077256378,1.6915939514552771,0.06684304898953997,0.9763333333333334,
,specimen09,foot,random_policy,20deg_20mm,3,2,0.9,1.777452980635287,1.0,1.5236396077251593,1.666528796896793,0.07133092702133581,0.9763333333333334,
,specimen09,foot,random_policy,20deg_20mm,3,3,0.9,1.7774529806352717,1.0,1.5236396077270733,1.9222536881370542,0.068824918998871,0.9763333333333334,
,specimen09,foot,random_policy,20deg_20mm,3,4,0.9,1.7774529806352437,1.0,1.5236396077256378,2.327509117557526,0.10114419399178587,0.9763333333333334,
,specimen09,foot,geometry_policy,aligned,0,0,1.0,1.7725262643859077,1.0,1.470156594240556,2.081183810381873,0.08169298898428679,0.9758333333333333,
,specimen09,foot,geometry_policy,5deg_5mm,1,0,1.0,1.7725262643859254,1.0,1.4701565942400598,2.201525554359469,0.08553627098444849,0.9758333333333333,
,specimen09,foot,geometry_policy,5deg_5mm,1,1,1.0,1.772526264385938,1.0,1.4701565942390682,2.06704163494892,0.0883293260121718,0.9758333333333333,
,specimen09,foot,geometry_policy,5deg_5mm,1,2,1.0,1.7725262643858863,1.0,1.4701565942415475,1.976237597712728,0.0862858589971438,0.9758333333333333,
,specimen09,foot,geometry_policy,5deg_5mm,1,3,1.0,1.7725262643859379,1.0,1.4701565942380763,2.1502969878180282,0.0875480749818962,0.9758333333333333,
,specimen09,foot,geometry_policy,5deg_5mm,1,4,1.0,1.7725262643858832,1.0,1.470156594240556,2.1139428497939257,0.08719221001956612,0.9758333333333333,
,specimen09,foot,geometry_policy,10deg_10mm,2,0,1.0,1.7725262643858606,1.0,1.4701565942425392,2.224480700151055,0.08884542298619635,0.9758333333333333,
,specimen09,foot,geometry_policy,10deg_10mm,2,1,1.0,1.7725262643858943,1.0,1.4701565942400598,2.006140822947804,0.08751527502317913,0.9758333333333333,
,specimen09,foot,geometry_policy,10deg_10mm,2,2,1.0,1.7725262643859259,1.0,1.4701565942390682,1.923405571283537,0.08540879000793211,0.9758333333333333,
,specimen09,foot,geometry_policy,10deg_10mm,2,3,1.0,1.772526264385893,1.0,1.470156594240556,2.0462411037258366,0.0870782409911044,0.9758333333333333,
,specimen09,foot,geometry_policy,10deg_10mm,2,4,1.0,1.7725262643858781,1.0,1.4701565942410515,1.9629635502450693,0.0897165960050188,0.9758333333333333,
,specimen09,foot,geometry_policy,20deg_20mm,3,0,1.0,1.7725262643858788,1.0,1.470156594240556,2.2083607583420304,0.0987271819903981,0.9758333333333333,
,specimen09,foot,geometry_policy,20deg_20mm,3,1,1.0,1.7725262643858535,1.0,1.4701565942415475,1.7829905969645299,0.0850522699765861,0.9758333333333333,
,specimen09,foot,geometry_policy,20deg_20mm,3,2,1.0,1.7725262643859165,1.0,1.4701565942375805,1.747498037397637,0.09019468200858682,0.9758333333333333,
,specimen09,foot,geometry_policy,20deg_20mm,3,3,1.0,1.7725262643858815,1.0,1.470156594240556,2.0013804681135428,0.08744016799028032,0.9758333333333333,
,specimen09,foot,geometry_policy,20deg_20mm,3,4,1.0,1.7725262643859026,1.0,1.4701565942395638,2.3886593378545125,0.10892758399131708,0.9758333333333333,
,specimen09,foot,pfad_policy,aligned,0,0,0.9,1.7647489674029841,1.0,1.399576197529096,2.160310613911147,0.07620576198678464,0.9965,
,specimen09,foot,pfad_policy,5deg_5mm,1,0,0.9,1.7647489674030328,1.0,1.3995761975244083,2.2748596930329237,0.05071903899079189,0.9965,
,specimen09,foot,pfad_policy,5deg_5mm,1,1,0.9,1.7647489674030268,1.0,1.39957619752545,2.153203508541108,0.0759453950158786,0.9965,
,specimen09,foot,pfad_policy,5deg_5mm,1,2,0.9,1.764748967403032,1.0,1.3995761975238872,2.0623408182628684,0.07432156498543918,0.9965,
,specimen09,foot,pfad_policy,5deg_5mm,1,3,0.9,1.7647489674029344,1.0,1.3995761975306586,2.2214039345432885,0.07427264499710873,0.9965,
,specimen09,foot,pfad_policy,5deg_5mm,1,4,0.9,1.7647489674029628,1.0,1.3995761975285752,2.1975069256467985,0.0762438329984434,0.9965,
,specimen09,foot,pfad_policy,10deg_10mm,2,0,0.9,1.764748967403028,1.0,1.3995761975238872,2.3064819773676493,0.04943213699152693,0.9965,
,specimen09,foot,pfad_policy,10deg_10mm,2,1,0.9,1.7647489674030397,1.0,1.3995761975238872,2.0772803365772408,0.053878003993304446,0.9965,
,specimen09,foot,pfad_policy,10deg_10mm,2,2,0.9,1.7647489674030272,1.0,1.3995761975233665,2.0141488662265052,0.05012193799484521,0.9965,
,specimen09,foot,pfad_policy,10deg_10mm,2,3,0.9,1.7647489674030101,1.0,1.39957619752545,2.123786196295431,0.07556206101435237,0.9965,
,specimen09,foot,pfad_policy,10deg_10mm,2,4,0.9,1.7647489674030281,1.0,1.3995761975259706,2.05218237380794,0.07675241198739968,0.9965,
,specimen09,foot,pfad_policy,20deg_20mm,3,0,0.9,1.7647489674029941,1.0,1.399576197524929,2.2560638935308606,0.0641766720218584,0.9965,
,specimen09,foot,pfad_policy,20deg_20mm,3,1,0.9,1.7647489674030314,1.0,1.3995761975238872,1.8624042901804663,0.05180233798455447,0.9965,
,specimen09,foot,pfad_policy,20deg_20mm,3,2,0.9,1.7647489674030232,1.0,1.3995761975228456,1.8606813122175505,0.0575151429802645,0.9965,
,specimen09,foot,pfad_policy,20deg_20mm,3,3,0.9,1.764748967403011,1.0,1.3995761975244083,2.071403094890694,0.05337267299182713,0.9965,
,specimen09,foot,pfad_policy,20deg_20mm,3,4,0.9,1.7647489674030181,1.0,1.3995761975244083,2.439597396275332,0.06870488898130134,0.9965,
,specimen09,tibia,raw,aligned,0,0,,0.9690918850143313,1.0,0.23690445418702402,0.9424163725271417,0.12868385799811222,0.9331666666666667,
,specimen09,tibia,raw,5deg_5mm,1,0,,0.9690918850143384,1.0,0.23690445418394715,0.9311764584260672,0.1337814620055724,0.9331666666666667,
,specimen09,tibia,raw,5deg_5mm,1,1,,0.9688900944089672,1.0,0.2367954486194891,0.9576882355050531,0.1335844949935563,0.9331666666666667,
,specimen09,tibia,raw,5deg_5mm,1,2,,0.9690918850143331,1.0,0.23690445418394715,0.953720684260904,0.16177379500004463,0.9331666666666667,
,specimen09,tibia,raw,5deg_5mm,1,3,,0.9690918850143366,1.0,0.23690445418394715,0.9432361197820529,0.13626964201102965,0.9331666666666667,
,specimen09,tibia,raw,5deg_5mm,1,4,,0.9690918850143414,1.0,0.23690445419317785,0.9438865920314278,0.12991145200794563,0.9331666666666667,
,specimen09,tibia,raw,10deg_10mm,2,0,,0.9690918850143371,1.0,0.23690445419010098,0.9039704590992068,0.13391506299376488,0.9331666666666667,
,specimen09,tibia,raw,10deg_10mm,2,1,,0.9690918850143398,1.0,0.23690445418394715,0.9182206868567173,0.16578005501651205,0.9331666666666667,
,specimen09,tibia,raw,10deg_10mm,2,2,,0.9690918850143468,1.0,0.23690445418702402,0.9662245508101093,0.16710242599947378,0.9331666666666667,
,specimen09,tibia,raw,10deg_10mm,2,3,,0.9690918850143443,1.0,0.23690445419317785,0.9535026244896693,0.16309385799104348,0.9331666666666667,
,specimen09,tibia,raw,10deg_10mm,2,4,,0.9690918850143369,1.0,0.23690445417471642,0.927517318259046,0.1780682819953654,0.9331666666666667,
,specimen09,tibia,raw,20deg_20mm,3,0,,0.9690918850143311,1.0,0.23690445419317785,0.8707852994949474,0.14286854199599475,0.9331666666666667,
,specimen09,tibia,raw,20deg_20mm,3,1,,0.9690918850143364,1.0,0.23690445418087025,0.8977684204044153,0.13624307099962607,0.9331666666666667,
,specimen09,tibia,raw,20deg_20mm,3,2,,0.969091885014333,1.0,0.23690445417779335,0.8877733713654846,0.1352310760121327,0.9331666666666667,
,specimen09,tibia,raw,20deg_20mm,3,3,,0.9690918850143381,1.0,0.23690445417779335,1.01950319714178,0.17176828300580382,0.9331666666666667,
,specimen09,tibia,raw,20deg_20mm,3,4,,0.9690918850143522,1.0,0.23690445417779335,0.9628040360882537,0.13017798998043872,0.9331666666666667,
,specimen09,tibia,all_refined,aligned,0,0,1.0,0.9621849785011385,1.0,0.32842982289535116,0.9796031043978899,0.1402137870027218,0.931,
,specimen09,tibia,all_refined,5deg_5mm,1,0,1.0,0.962184978501108,1.0,0.32842982289535116,0.9896342138276297,0.14005498299957253,0.931,
,specimen09,tibia,all_refined,5deg_5mm,1,1,1.0,0.9621849785011145,1.0,0.32842982289091227,1.0058749023662734,0.11868172601680271,0.931,
,specimen09,tibia,all_refined,5deg_5mm,1,2,1.0,0.9621849785011105,1.0,0.3284298228775956,1.0027530918413652,0.1445727059908677,0.931,
,specimen09,tibia,all_refined,5deg_5mm,1,3,1.0,0.9621849785011133,1.0,0.3284298228886928,0.9643296076221283,0.13241382699925452,0.931,
,specimen09,tibia,all_refined,5deg_5mm,1,4,1.0,0.9621849785011046,1.0,0.3284298228931317,0.969410048973164,0.12695347701082937,0.931,
,specimen09,tibia,all_refined,10deg_10mm,2,0,1.0,0.9621849785011308,1.0,0.32842982289535116,0.9530596868944098,0.13032205699710175,0.931,
,specimen09,tibia,all_refined,10deg_10mm,2,1,1.0,0.962184978501117,1.0,0.3284298228931317,0.9841394655456962,0.14610937802353874,0.931,
,specimen09,tibia,all_refined,10deg_10mm,2,2,1.0,0.9621849785011216,1.0,0.32842982289091227,0.9915610482607757,0.13615452600060962,0.931,
,specimen09,tibia,all_refined,10deg_10mm,2,3,1.0,0.9621849785011305,1.0,0.3284298229020095,0.9685112318544356,0.13093658001162112,0.931,
,specimen09,tibia,all_refined,10deg_10mm,2,4,1.0,0.9621849785011158,1.0,0.32842982289757067,1.0121974752462441,0.15291529201203957,0.931,
,specimen09,tibia,all_refined,20deg_20mm,3,0,1.0,0.9621849785011237,1.0,0.3284298228820345,0.9506883120983951,0.14846071798820049,0.931,
,specimen09,tibia,all_refined,20deg_20mm,3,1,1.0,0.9621849785011213,1.0,0.3284298228931317,0.8670159484618077,0.13521385000785813,0.931,
,specimen09,tibia,all_refined,20deg_20mm,3,2,1.0,0.9621849785011336,1.0,0.3284298228886928,0.8734290541371116,0.14241880798363127,0.931,
,specimen09,tibia,all_refined,20deg_20mm,3,3,1.0,0.9621849785011117,1.0,0.32842982289535116,1.0431327124957355,0.15327694101142697,0.931,
,specimen09,tibia,all_refined,20deg_20mm,3,4,1.0,0.9621849785011177,1.0,0.3284298228931317,0.974421241288824,0.14773616500315256,0.931,
,specimen09,tibia,random_policy,aligned,0,0,0.9,0.979083376149667,1.0,0.3016426601130246,0.9918888538279577,0.12076575800892897,0.931,
,specimen09,tibia,random_policy,5deg_5mm,1,0,0.9,0.979083376149674,1.0,0.3016426601009419,0.9977228461634758,0.11907426500692964,0.931,
,specimen09,tibia,random_policy,5deg_5mm,1,1,0.9,0.9790833761496677,1.0,0.3016426601033584,1.0159492780359818,0.1434548779798206,0.931,
,specimen09,tibia,random_policy,5deg_5mm,1,2,0.9,0.9790833761496675,1.0,0.30164266012269075,1.014317723575404,0.1442845879937522,0.931,
,specimen09,tibia,random_policy,5deg_5mm,1,3,0.9,0.9790833761496712,1.0,0.30164266008885915,0.9770499106879122,0.11477722201379947,0.931,
,specimen09,tibia,random_policy,5deg_5mm,1,4,0.9,0.9790833761496683,1.0,0.3016426600936922,0.981116646772734,0.11933452999801375,0.931,
,specimen09,tibia,random_policy,10deg_10mm,2,0,0.9,0.9790833761496595,1.0,0.30164266010819146,0.9658566109690744,0.11861290098750032,0.931,
,specimen09,tibia,random_policy,10deg_10mm,2,1,0.9,0.9790833761496699,1.0,0.30164266010819146,0.9889897417925966,0.12616674599121325,0.931,
,specimen09,tibia,random_policy,10deg_10mm,2,2,0.9,0.9790833761496592,1.0,0.3016426600985253,1.0008251657928489,0.14628277198062278,0.931,
,specimen09,tibia,random_policy,10deg_10mm,2,3,0.9,0.9790833761496411,1.0,0.30164266010577495,0.9791999207586194,0.14578552599414252,0.931,
,specimen09,tibia,random_policy,10deg_10mm,2,4,0.9,0.9790833761496585,1.0,0.3016426601033584,1.0155125195048453,0.1557766839978285,0.931,
,specimen09,tibia,random_policy,20deg_20mm,3,0,0.9,0.9790833761496678,1.0,0.3016426600985253,0.9621056925603328,0.12866920401575044,0.931,
,specimen09,tibia,random_policy,20deg_20mm,3,1,0.9,0.9790833761496545,1.0,0.30164266010819146,0.8901123184830382,0.12057162600103766,0.931,
,specimen09,tibia,random_policy,20deg_20mm,3,2,0.9,0.9790833761496646,1.0,0.30164266009127566,0.8928533693931633,0.11534220198518597,0.931,
,specimen09,tibia,random_policy,20deg_20mm,3,3,0.9,0.9790833761496747,1.0,0.3016426600985253,1.0529494205050154,0.15226127702044323,0.931,
,specimen09,tibia,random_policy,20deg_20mm,3,4,0.9,0.9790833761496628,1.0,0.3016426601009419,0.9995200242533302,0.11986678501125425,0.931,
,specimen09,tibia,geometry_policy,aligned,0,0,1.0,0.9621849785011385,1.0,0.32842982289535116,0.9796031043978899,0.1402137870027218,0.931,
,specimen09,tibia,geometry_policy,5deg_5mm,1,0,1.0,0.962184978501108,1.0,0.32842982289535116,0.9896342138276297,0.14005498299957253,0.931,
,specimen09,tibia,geometry_policy,5deg_5mm,1,1,1.0,0.9621849785011145,1.0,0.32842982289091227,1.0058749023662734,0.11868172601680271,0.931,
,specimen09,tibia,geometry_policy,5deg_5mm,1,2,1.0,0.9621849785011105,1.0,0.3284298228775956,1.0027530918413652,0.1445727059908677,0.931,
,specimen09,tibia,geometry_policy,5deg_5mm,1,3,1.0,0.9621849785011133,1.0,0.3284298228886928,0.9643296076221283,0.13241382699925452,0.931,
,specimen09,tibia,geometry_policy,5deg_5mm,1,4,1.0,0.9621849785011046,1.0,0.3284298228931317,0.969410048973164,0.12695347701082937,0.931,
,specimen09,tibia,geometry_policy,10deg_10mm,2,0,1.0,0.9621849785011308,1.0,0.32842982289535116,0.9530596868944098,0.13032205699710175,0.931,
,specimen09,tibia,geometry_policy,10deg_10mm,2,1,1.0,0.962184978501117,1.0,0.3284298228931317,0.9841394655456962,0.14610937802353874,0.931,
,specimen09,tibia,geometry_policy,10deg_10mm,2,2,1.0,0.9621849785011216,1.0,0.32842982289091227,0.9915610482607757,0.13615452600060962,0.931,
,specimen09,tibia,geometry_policy,10deg_10mm,2,3,1.0,0.9621849785011305,1.0,0.3284298229020095,0.9685112318544356,0.13093658001162112,0.931,
,specimen09,tibia,geometry_policy,10deg_10mm,2,4,1.0,0.9621849785011158,1.0,0.32842982289757067,1.0121974752462441,0.15291529201203957,0.931,
,specimen09,tibia,geometry_policy,20deg_20mm,3,0,1.0,0.9621849785011237,1.0,0.3284298228820345,0.9506883120983951,0.14846071798820049,0.931,
,specimen09,tibia,geometry_policy,20deg_20mm,3,1,1.0,0.9621849785011213,1.0,0.3284298228931317,0.8670159484618077,0.13521385000785813,0.931,
,specimen09,tibia,geometry_policy,20deg_20mm,3,2,1.0,0.9621849785011336,1.0,0.3284298228886928,0.8734290541371116,0.14241880798363127,0.931,
,specimen09,tibia,geometry_policy,20deg_20mm,3,3,1.0,0.9621849785011117,1.0,0.32842982289535116,1.0431327124957355,0.15327694101142697,0.931,
,specimen09,tibia,geometry_policy,20deg_20mm,3,4,1.0,0.9621849785011177,1.0,0.3284298228931317,0.974421241288824,0.14773616500315256,0.931,
,specimen09,tibia,pfad_policy,aligned,0,0,0.9,0.9613965062653853,1.0,0.29768809012295844,0.9598589179269446,0.0998123419994954,0.9991666666666666,
,specimen09,tibia,pfad_policy,5deg_5mm,1,0,0.9,0.9613965062653717,1.0,0.2976880901131639,0.9644087791698952,0.09876862599048764,0.9991666666666666,
,specimen09,tibia,pfad_policy,5deg_5mm,1,1,0.9,0.9613965062653823,1.0,0.2976880901327531,0.9850247063255932,0.10252108701388352,0.9991666666666666,
,specimen09,tibia,pfad_policy,5deg_5mm,1,2,0.9,0.9613965062653733,1.0,0.29768809012785574,0.9814955066434103,0.1013032769842539,0.9991666666666666,
,specimen09,tibia,pfad_policy,5deg_5mm,1,3,0.9,0.961396506265378,1.0,0.2976880901327531,0.9478558289918841,0.10002565500326455,0.9991666666666666,
,specimen09,tibia,pfad_policy,5deg_5mm,1,4,0.9,0.9613965062653808,1.0,0.29768809012295844,0.9520186471751592,0.10085235099541023,0.9991666666666666,
,specimen09,tibia,pfad_policy,10deg_10mm,2,0,0.9,0.9613965062653713,1.0,0.29768809012540715,0.9279159706012764,0.10431463699205779,0.9991666666666666,
,specimen09,tibia,pfad_policy,10deg_10mm,2,1,0.9,0.9613965062653627,1.0,0.29768809014744496,0.9560399503581611,0.10735261900117621,0.9991666666666666,
,specimen09,tibia,pfad_policy,10deg_10mm,2,2,0.9,0.9613965062653776,1.0,0.29768809013765035,0.9757324685250288,0.10401301097590476,0.9991666666666666,
,specimen09,tibia,pfad_policy,10deg_10mm,2,3,0.9,0.9613965062653967,1.0,0.29768809012785574,0.9538175395816447,0.10452928900485858,0.9991666666666666,
,specimen09,tibia,pfad_policy,10deg_10mm,2,4,0.9,0.9613965062653623,1.0,0.2976880901327531,0.9810439065426264,0.11193089999142103,0.9991666666666666,
,specimen09,tibia,pfad_policy,20deg_20mm,3,0,0.9,0.9613965062653831,1.0,0.2976880901327531,0.916619606908574,0.10826836701016873,0.9991666666666666,
,specimen09,tibia,pfad_policy,20deg_20mm,3,1,0.9,0.9613965062653786,1.0,0.29768809014254766,0.8580067633915507,0.10577877599280328,0.9991666666666666,
,specimen09,tibia,pfad_policy,20deg_20mm,3,2,0.9,0.9613965062653919,1.0,0.29768809014254766,0.8600355956300207,0.10451086299144663,0.9991666666666666,
,specimen09,tibia,pfad_policy,20deg_20mm,3,3,0.9,0.9613965062653853,1.0,0.2976880901131639,1.031953461286943,0.1052598950045649,0.9991666666666666,
,specimen09,tibia,pfad_policy,20deg_20mm,3,4,0.9,0.9613965062653881,1.0,0.2976880901303044,0.9618521997607214,0.1041866400046274,0.9991666666666666,
,specimen09,fibula,raw,aligned,0,0,,4.4838723401647,0.0,0.22178821463790527,4.491307667531693,0.13511018300778233,0.7878333333333334,
,specimen09,fibula,raw,5deg_5mm,1,0,,4.483872340164755,0.0,0.22178821462804543,4.502063820256167,0.13549679302377626,0.7878333333333334,
,specimen09,fibula,raw,5deg_5mm,1,1,,4.4838723418371265,0.0,0.22178821542669155,4.480942285532764,0.13614116501412354,0.7878333333333334,
,specimen09,fibula,raw,5deg_5mm,1,2,,4.483872340164787,0.0,0.2217882146181856,4.496966317236859,0.13759368000319228,0.7878333333333334,
,specimen09,fibula,raw,5deg_5mm,1,3,,4.483872340164779,0.0,0.2217882146247588,4.477778928463134,0.13556394798797555,0.7878333333333334,
,specimen09,fibula,raw,5deg_5mm,1,4,,4.483872340164684,0.0,0.22178821464776508,4.485680159468308,0.13398867298383266,0.7878333333333334,
,specimen09,fibula,raw,10deg_10mm,2,0,,4.48387234016476,0.0,0.2217882146247588,4.501671995072612,0.13319019399932586,0.7878333333333334,
,specimen09,fibula,raw,10deg_10mm,2,1,,4.483872340164727,0.0,0.22178821463461865,4.486346137359481,0.13413600501371548,0.7878333333333334,
,specimen09,fibula,raw,10deg_10mm,2,2,,4.483872340164734,0.0,0.2217882146181856,4.503015383875586,0.13469446799717844,0.7878333333333334,
,specimen09,fibula,raw,10deg_10mm,2,3,,4.48387234016471,0.0,0.22178821463790527,4.511366518235754,0.13495172900729813,0.7878333333333334,
,specimen09,fibula,raw,10deg_10mm,2,4,,4.483872340164663,0.0,0.2217882146247588,4.496051893781738,0.13601407100213692,0.7878333333333334,
,specimen09,fibula,raw,20deg_20mm,3,0,,4.48387234016459,0.0,0.22178821463133203,4.4695361278754016,0.13540065797860734,0.7878333333333334,
,specimen09,fibula,raw,20deg_20mm,3,1,,4.483872340164646,0.0,0.22178821462804543,4.444763733701724,0.13546874999883585,0.7878333333333334,
,specimen09,fibula,raw,20deg_20mm,3,2,,4.483872341837129,0.0,0.22178821542011834,4.53934306579549,0.1320198530156631,0.7878333333333334,
,specimen09,fibula,raw,20deg_20mm,3,3,,4.483872340164651,0.0,0.2217882146247588,4.429177872807938,0.1318024219945073,0.7878333333333334,
,specimen09,fibula,raw,20deg_20mm,3,4,,4.483872340164638,0.0,0.22178821464447848,4.487298092674489,0.1340538919903338,0.7878333333333334,
